catalogNumber,dc:modified,basisOfRecord,institutionCode,collectionCode,associatedMedia,fieldNotes,scientificName,vernacularName,ScrapedName,AnnotatorName,VerbatimDate,identifiedBy,dateIdentified,associatedReferences,dataGeneralizations,identificationRemarks,occurenceRemarks,country,countryCode,stateProvince,county,locality,verbatimLocality,AnnotatorLocality,ScrapeGoatField,"decimal latitude","decimal longitude",geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferencedDate,Kingdom,Phylum,Class,Order,Family,Genus,Species,EventDate,Day,Month,Year
JHFN1-58-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis parvus","Planorbis parvus","'June 11, 1906","Junius Henderson",'1906-06-11,,"{taxon|Planorbis parvus}}, {{taxon|Physa|Physa sp.",,,"United States of America",US,Colorado,,,"Big Thompson","Big Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-58-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Physa sp.",Physa,"'June 11, 1906","Junius Henderson",'1906-06-11,,"{{taxon|Physa|Physa sp.}}, {{taxon|Limnaea|Limnaea",,,"United States of America",US,Colorado,,,"Big Thompson","Big Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-58-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Limnaea sp.",Limnaea,"'June 11, 1906","Junius Henderson",'1906-06-11,,"xon|Limnaea|Limnaea sp.}} And {{taxon|Pisidium|Pis",,,"United States of America",US,Colorado,,,"Big Thompson","Big Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-58-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pisidium sp.",Pisidium,"'June 11, 1906","Junius Henderson",'1906-06-11,,"n|Pisidium|Pisidium sp.}} in same small stream. Fo",,,"United States of America",US,Colorado,,,"Big Thompson","Big Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-58-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Strophites,Strophites,"'June 11, 1906","Junius Henderson",'1906-06-11,,"of a {{taxon|Strophites}} or {{taxon|Anodonta}} sh",,,"United States of America",US,Colorado,,,"Big Thompson","Big Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-58-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Anodonta,Anodonta,"'June 11, 1906","Junius Henderson",'1906-06-11,,"s}} or {{taxon|Anodonta}} shell there also. Left {",,,"United States of America",US,Colorado,,,"Big Thompson","Big Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-58-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,carp,carp,"'June 11, 1906","Junius Henderson",'1906-06-11,," Collected {{taxon|carp}}, {{taxon|catfish}} and o",,,"United States of America",US,Colorado,,,Loveland,"Loveland, Colorad",,,,,,,,,,,,,,,,,,
JHFN1-58-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,catfish,catfish,"'June 11, 1906","Junius Henderson",'1906-06-11,,"carp}}, {{taxon|catfish}} and on((e)) specimen of ",,,"United States of America",US,Colorado,,,Loveland,"Loveland, Colorad",,,,,,,,,,,,,,,,,,
JHFN1-58-K,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Physa,Physa,"'June 11, 1906","Junius Henderson",'1906-06-11,,"ecimen of {{taxon|Physa}} (perhaps {{taxon|Physa v",,,"United States of America",US,Colorado,,,Loveland,"Loveland, Colorad",,,,,,,,,,,,,,,,,,
JHFN1-58-L,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. virgata","Physa virgata","'June 11, 1906","Junius Henderson",'1906-06-11,,"hysa virgata|P. virgata}}) in a small, filthy broo",,,"United States of America",US,Colorado,,,Loveland,"Loveland, Colorad",,,,,,,,,,,,,,,,,,
JHFN1-58-M,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis trivolvis","Planorbis trivolvis","'June 11, 1906","Junius Henderson",'1906-06-11,,"xon|Planorbis trivolvis}}, {{taxon|Planorbis parvu",,,"United States of America",US,Colorado,,,Loveland,Loveland,,,,,,,,,,,,,,,,,,
JHFN1-58-N,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. parvus","Planorbis parvus","'June 11, 1906","Junius Henderson",'1906-06-11,,"norbis parvus|P. parvus}} and {{taxon|Physa|Physa ",,,"United States of America",US,Colorado,,,Loveland,Loveland,,,,,,,,,,,,,,,,,,
JHFN1-58-O,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/58?oldid=3581848",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Physa sp.",Physa,"'June 11, 1906","Junius Henderson",'1906-06-11,,"{{taxon|Physa|Physa sp.}} in a lake further north ",,,"United States of America",US,Colorado,,,Loveland,Loveland,,,,,,,,,,,,,,,,,,
JHFN1-61-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/61?oldid=3614558",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Callista,Callista,"'June 13","Junius Henderson",'1906-06-13,,"lves – {{taxon|Callista}}, {{taxon|Volsella}} and ",,,"United States of America",US,Colorado,,,"Trilby Schoolhouse","Trilby Schoolhouse",,,,,,,,,,,,,,,,,,
JHFN1-61-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/61?oldid=3614558",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Volsella,Volsella,"'June 13","Junius Henderson",'1906-06-13,,"sta}}, {{taxon|Volsella}} and {{taxon|Pteria}}, se",,,"United States of America",US,Colorado,,,"Trilby Schoolhouse","Trilby Schoolhouse",,,,,,,,,,,,,,,,,,
JHFN1-61-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/61?oldid=3614558",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pteria,Pteria,"'June 13","Junius Henderson",'1906-06-13,,"la}} and {{taxon|Pteria}}, selecting only the best",,,"United States of America",US,Colorado,,,"Trilby Schoolhouse","Trilby Schoolhouse",,,,,,,,,,,,,,,,,,
JHFN1-61-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/61?oldid=3614558",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Inoceramus,Inoceramus,"'June 13","Junius Henderson",'1906-06-13,,"best {{taxon|Inoceramus}} to show variation- also ",,,"United States of America",US,Colorado,,,"Trilby Schoolhouse","Trilby Schoolhouse",,,,,,,,,,,,,,,,,,
JHFN1-61-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/61?oldid=3614558",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pinna,Pinna,"'June 13","Junius Henderson",'1906-06-13,,"lso a few {{taxon|Pinna}} and {{taxon|Scaphites no",,,"United States of America",US,Colorado,,,"Trilby Schoolhouse","Trilby Schoolhouse",,,,,,,,,,,,,,,,,,
JHFN1-61-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/61?oldid=3614558",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Scaphites nodosus","Scaphites nodosus","'June 13","Junius Henderson",'1906-06-13,,"taxon|Scaphites nodosus}}. Hot all day when shelte",,,"United States of America",US,Colorado,,,"Trilby Schoolhouse","Trilby Schoolhouse",,,,,,,,,,,,,,,,,,
JHFN1-63-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/63?oldid=3614562",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Callista sp.",Callista,"'June 14, 1906","Junius Henderson",'1906-06-14,,"n|Callista|Callista sp.}} abundant, many {{taxon|P",,,"United States of America",US,Colorado,,,"Little Thompson Creek","Little Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-63-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/63?oldid=3614562",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pinna lakesi","Pinna lakesi","'June 14, 1906","Junius Henderson",'1906-06-14,,"ny {{taxon|Pinna lakesi}} and {{taxon|Baculites co",,,"United States of America",US,Colorado,,,"Little Thompson Creek","Little Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-63-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/63?oldid=3614562",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Baculites compressus","Baculites compressus","'June 14, 1906","Junius Henderson",'1906-06-14,,"on|Baculites compressus}}, besides other species. ",,,"United States of America",US,Colorado,,,"Little Thompson Creek","Little Thompson Creek, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-64-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/64?oldid=3581362",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,alfalfa,"Medicago sativa","'June 16, 1906","Junius Henderson",'1906-06-16,,"Medicago sativa|alfalfa}} fields. Very hot morning",,,"United States of America",US,Colorado,,,"Little Thompson","Little Thompson Creek",,,,,,,,,,,,,,,,,,
JHFN1-64-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/64?oldid=3581362",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Inoceramus oblongus","Inoceramus oblongus","'June 16, 1906","Junius Henderson",'1906-06-16,,"xon|Inoceramus oblongus}}. Harry and I examined a ",,,"United States of America",US,Colorado,,,Greeley,"Greeley, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-64-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/64?oldid=3581362",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Limnaea sp.",Limnaea,"'June 16, 1906","Junius Henderson",'1906-06-16,,"xon|Limnaea|Limnaea sp.}}, {{taxon|Physa|Physa sp.",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-64-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/64?oldid=3581362",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Physa sp.",Physa,"'June 16, 1906","Junius Henderson",'1906-06-16,,"{{taxon|Physa|Physa sp.}}, {{taxon|Planorbis trivo",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-64-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/64?oldid=3581362",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis trivolvis","Planorbis trivolvis","'June 16, 1906","Junius Henderson",'1906-06-16,,"xon|Planorbis trivolvis}} and {{taxon|Planorbis pa",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-64-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/64?oldid=3581362",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"P. parvus","Planorbis parvus","'June 16, 1906","Junius Henderson",'1906-06-16,,"norbis parvus|P. parvus}}. These occurred in large",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-65-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"yellow headed blackbirds","Xanthocephalus xanthocephalus","'June 16, 1906","Junius Henderson",'1906-06-16,,"ellow headed blackbirds}}. In {{place|Poudre Valle",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-65-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis trivolvis","Planorbis trivolvis","'June 16, 1906","Junius Henderson",'1906-06-16,,"xon|Planorbis trivolvis}} on the beach. Saw an {{t",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-65-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"American avocet","Recurvirostra americana","'June 16, 1906","Junius Henderson",'1906-06-16,,"ericana|American avocet}}, {{taxon|Nycticorax nyct",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-65-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"black crowned night herons","Nycticorax nycticorax","'June 16, 1906","Junius Henderson",'1906-06-16,,"ck crowned night herons}}, and 9 {{taxon|Ardea her",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-65-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"great blue herons","Ardea herodias","'June 16, 1906","Junius Henderson",'1906-06-16,,"odias|great blue herons}}. We discovered that the ",,,"United States of America",US,Colorado,,,"Poudre Valley Reservoir","Poudre Valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-65-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"night herons","Nycticorax nycticorax","'June 16, 1906","Junius Henderson",'1906-06-16,,"nycticorax|night herons}} or {{taxon|Ardeidae|bitt",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-65-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,bitterns,Ardeidae,"'June 16, 1906","Junius Henderson",'1906-06-16,,"taxon|Ardeidae|bitterns}} at a lake south of {{pla",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-65-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/65?oldid=3581863",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Wilson’s phalaropes","Phalaropus tricolor","'June 16, 1906","Junius Henderson",'1906-06-16,,"lor|Wilson’s phalaropes}}. Near {{place|Windsor, C",,,"United States of America",US,Colorado,,,"Poudre valley Reservoir","Poudre valley Reservoir",,,,,,,,,,,,,,,,,,
JHFN1-66-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/66?oldid=3614563",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,mollusks,mollusks,"'June 17, 1906","Junius Henderson",'1906-06-17,,"ed the {{taxon|mollusks}} collected yesterday, the",,,"United States of America",US,Colorado,,,Windsor,"Windsor, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Veniella humilis","Veniella humilis","'June 17, 1906","Junius Henderson",'1906-06-17,,"{taxon|Veniella humilis}}, some {{taxon|Cardium sp",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cardium speciosum","Cardium speciosum","'June 17, 1906","Junius Henderson",'1906-06-17,,"taxon|Cardium speciosum}}, {{taxon|Mactra|Mactra s",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-C,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Mactra sp.",Mactra,"'June 17, 1906","Junius Henderson",'1906-06-17,,"taxon|Mactra|Mactra sp.}}, {{taxon|Pholodyma|Pholo",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-D,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Pholodomya sp.",Pholodyma,"'June 17, 1906","Junius Henderson",'1906-06-17,,"holodyma|Pholodomya sp.}} and other fossils in lim",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-E,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Placenticeras sp.",Placenticeras,"'June 17, 1906","Junius Henderson",'1906-06-17,,"ceras|Placenticeras sp.}}, {{taxon|Cardium specios",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-F,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Cardium speciosum","Cardium speciosum","'June 17, 1906","Junius Henderson",'1906-06-17,,"taxon|Cardium speciosum}}, shark teeth, fish verte",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-G,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Mactra sp.",Mactra,"'June 17, 1906","Junius Henderson",'1906-06-17,,"taxon|Mactra|Mactra sp.}}, {{taxon|Tellina|Tellina",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-H,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Tellina sp.",Tellina,"'June 17, 1906","Junius Henderson",'1906-06-17,,"xon|Tellina|Tellina sp.}}, {{taxon|Ostrea|Ostrea s",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-I,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Ostrea sp.",Ostrea,"'June 17, 1906","Junius Henderson",'1906-06-17,,"taxon|Ostrea|Ostrea sp.}}, {{taxon|Fucoides}}, etc",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-J,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Fucoides,Fucoides,"'June 17, 1906","Junius Henderson",'1906-06-17,,"sp.}}, {{taxon|Fucoides}}, etc. in the upper part ",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-K,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Ostrea,Ostrea,"'June 17, 1906","Junius Henderson",'1906-06-17,,"ife. The {{taxon|Ostrea}} were well preserved, tho",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-67-L,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/67?oldid=3580314",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Mactra,Mactra,"'June 17, 1906","Junius Henderson",'1906-06-17,,"e of the {{taxon|Mactra}} are very fine. The lower",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-68-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/68?oldid=3614564",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Veniella,Veniella,"'June 17, 1906","Junius Henderson",'1906-06-17,,"r. The {{taxon|Veniella}} broke out readily in lar",,,"United States of America",US,Colorado,,,"Ft. Collins","Ft. Collins, Colorado",,,,,,,,,,,,,,,,,,
JHFN1-70-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/70?oldid=3614568",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,"Planorbis bicarinatus","Planorbis bicarinatus","'June 19, 1906","Junius Henderson",'1906-06-19,,"n|Planorbis bicarinatus}} and one poor valve of a ",,,"United States of America",US,Colorado,,,"Cache la Poudre","Cache la Poudre",,,,,,,,,,,,,,,,,,
JHFN1-70-B,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/70?oldid=3614568",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,Pisidium,Pisidium,"'June 19, 1906","Junius Henderson",'1906-06-19,,"e of a {{taxon|Pisidium}}) and now (11:30) have ev",,,"United States of America",US,Colorado,,,"Cache la Poudre","Cache la Poudre",,,,,,,,,,,,,,,,,,
JHFN1-71-A,'2012-04-09,HumanObservation,UCM,HendersonNotes,"http://en.wikisource.org/wiki/Page:Field_Notes_of_Junius_Henderson,_Notebook_1.djvu/71?oldid=3581866",http://en.wikisource.org/wiki/Field_Notes_of_Junius_Henderson,,,plover,plover,"'June 20, 1906","Junius Henderson",'1906-06-20,,"ard. Saw {{taxon|plover}} with young, {{taxon|dove",,,"United States of America",US,Colorado,,,Boulder,"Boulder, Colorado",,,,,,,,,,,,,,,,,,
